link,title,date
https://childrenshealthdefense.org/defender/fda-ractopamine-growth-drug-factory-farm-lawsuit/,Groups Sue FDA Over Livestock Drug Banned or Restricted in 160 Countries,"APRIL 01, 2024"
https://childrenshealthdefense.org/defender/water-fluoridation-us-surgeon-general-stop-support-lower-iq/,"U.S. Surgeon General Quietly Backpedaled on Water Fluoridation 5 Years Ago, Emails Reveal","APRIL 01, 2024"
https://childrenshealthdefense.org/defender/epa-toxic-weedkiller-paraquat-food-crops-cd/,EPA Allows Highly Toxic Weedkiller on Food Crops — But Not Golf Courses,"APRIL 01, 2024"
https://childrenshealthdefense.org/defender/court-order-google-identify-youtube-viewers/,‘Terrifying’: Critics Slam Court Orders Requiring Google to Unmask YouTube Viewers,"MARCH 29, 2024"
https://childrenshealthdefense.org/defender/bill-gates-acquiring-farmland-gmo-potatoes-mcdonalds-french-fries/,"Bill Gates, GMO Potatoes and McDonald’s French Fries — What’s the Story?","MARCH 29, 2024"
https://childrenshealthdefense.org/defender/egglands-best-lawsuit-false-claims-oca/,"Eggland’s Best Eggs Don’t Provide ‘Superior Nutrition,’ Lawsuit Alleges","MARCH 28, 2024"
https://childrenshealthdefense.org/defender/defender-in-depth-dr-paul-marik-fda-ivermectin-settlement-covid/,‘FDA Is Not a Physician’: Dr. Paul Marik Weighs in on Ivermectin Settlement,"MARCH 28, 2024"
https://childrenshealthdefense.org/defender/young-kid-athletes-test-positive-pfas-artificial-turf/,Kids Especially at Risk: 3 of 4 Athletes Test Positive for PFAS After Playing on Artificial Turf,"MARCH 28, 2024"
https://childrenshealthdefense.org/defender/who-power-grab-pandemic-treaty-support-letter/,"‘Misleading’ Letter Urges Support for Pandemic Treaty, as Louisiana Becomes First U.S. State to Reject WHO Power Grab","MARCH 28, 2024"
https://childrenshealthdefense.org/defender/toxic-vinyl-chloride-accidents-report/,Toxic Vinyl Chloride Accidents Happen Once Every 5 days — Report,"MARCH 28, 2024"
https://childrenshealthdefense.org/defender/young-people-cancer-crisis-pierre-kory-mary-beth-pfeiffer/,More Young People Getting Cancer — What’s Behind the New ‘Public Health Crisis’?,"MARCH 27, 2024"
https://childrenshealthdefense.org/defender/nicole-shanahan-rfk-jr-vice-president-chronic-disease-epidemic/,RFK Jr.’s VP Pick Vows to Tackle Chronic Disease Epidemic,"MARCH 27, 2024"
https://childrenshealthdefense.org/defender/chemotherapy-overdoses-gene-test-kff/,Hundreds Die Every Year From Chemotherapy Overdoses Because Doctors Don’t Order Simple Gene Test,"MARCH 27, 2024"
https://childrenshealthdefense.org/defender/chevron-13-million-fine-california-oil-spills/,Chevron Hit with $13 Million Fine as Massive California Oil Spills Persist,"MARCH 27, 2024"
https://childrenshealthdefense.org/defender/john-campbell-long-term-illness-uk-covid-vaccines/,Surge in Long-Term Sickness in UK Coincides With Rollout of COVID Shots,"MARCH 27, 2024"
https://childrenshealthdefense.org/defender/autism-kids-topiramate-pregnant-women/,Are Babies Born to Moms Who Take This Anti-seizure Drug at Higher Risk of Developing Autism?,"MARCH 26, 2024"
https://childrenshealthdefense.org/defender/young-children-death-rates-increase-adult-life-expectancy-rebound/,"Young Children Died at Higher Rates in 2021-2022, as Adult Life Expectancy Rebounded","MARCH 26, 2024"
https://childrenshealthdefense.org/defender/plastic-containers-leach-toxic-forever-chemicals-pfas-appeals-court/,Appeals Court Paves Way for Company to Keep Making Plastic Containers That Leach Toxic ‘Forever Chemicals’,"MARCH 26, 2024"
https://childrenshealthdefense.org/defender/mary-holland-dr-drew-pinsky-covid-pandemic/,Mary Holland Interviews Dr. Drew: ‘I Can’t Trust Anything Anywhere’,"MARCH 26, 2024"
https://childrenshealthdefense.org/defender/convulsions-febrile-seizures-covid-vaccine-children/,Kids Ages 2-5 Had Higher Rate of Convulsions After mRNA COVID Shots,"MARCH 25, 2024"
https://childrenshealthdefense.org/defender/vaccine-injury-systems-jeopardized-safety-health-americans-congress/,"Vaccine Injury Systems ‘Jeopardized’ Safety and Health of Americans, Witnesses Tell Congress","MARCH 25, 2024"
https://childrenshealthdefense.org/defender/fda-ivermectin-covid-treatment-lawsuit-social-media/,"‘Blood on Its Hands’: FDA Will Remove Anti-ivermectin Social Media, Website Posts Under Lawsuit Settlement Agreement","MARCH 22, 2024"
https://childrenshealthdefense.org/defender/wsd-phthalates-adhd-autistic-kids-lead-poisoning-pharma-drugs/,Phthalates Linked to Increase ADHD in Autistic Kids + More,"MARCH 22, 2024"
https://childrenshealthdefense.org/defender/environmental-working-group-2024-dirty-dozen-pesticides/,95% of These Fruits and Vegetables Tested Positive for Pesticides,"MARCH 22, 2024"
https://childrenshealthdefense.org/defender/billionaires-tech-pharma-pandemic-winners/,"Billionaires, Big Tech and Big Pharma Were Pandemic’s Big Winners, New Report Confirms","MARCH 22, 2024"
https://childrenshealthdefense.org/defender/artificial-intelligence-predict-covid-vaccine-hesitancy/,‘Whole Thing Smacks of a Brave New World’: New AI Tool Predicts Vaccine Hesitancy,"MARCH 21, 2024"
https://childrenshealthdefense.org/defender/matt-taibbi-supreme-court-justice-ketanji-brown-jackson-first-amendment/,‘Kind of Terrifying’: Critics Slam Claim That First Amendment Shouldn’t Constrain Government’s Ability to Censor,"MARCH 21, 2024"
https://childrenshealthdefense.org/defender/defender-in-depth-martin-kulldorff-great-barrington-declaration-public-health/,Fired Harvard Professor: ‘All the Basic Principles of Public Health Were Thrown Out the Window’,"MARCH 21, 2024"
https://childrenshealthdefense.org/defender/barbara-knudson-walla-walla-att-cell-tower-lawsuit/,Couple Who Fears Cell Tower Could Disrupt Pacemaker Wins Right to Intervene in AT&T Lawsuit,"MARCH 21, 2024"
https://childrenshealthdefense.org/defender/cdc-redact-myocarditis-information-foia-covid-shots/,‘Staggering’ Arrogance: Experts Rip CDC for Redacting All 148 Pages of Information on Myocarditis After COVID Shots,"MARCH 20, 2024"
https://childrenshealthdefense.org/defender/bill-ban-tiktok-attacks-us-constitution-social-media-censorship/,"Bill to Ban TikTok Is ‘Egregious Attack’ on U.S. Constitution, Critics Say","MARCH 20, 2024"
https://childrenshealthdefense.org/defender/arrogancia-impressionante-especialistas-rasgam-cdc-por-redigir-todas-as-148-paginas-de-informacoes-sobre-miocardite-apos-injecoes-de-covid/,Arrogância ‘impressionante’: especialistas rasgam CDC por redigir todas as 148 páginas de informações sobre miocardite após injeções de COVID,"MARCH 20, 2024"
https://childrenshealthdefense.org/defender/bayer-roundup-lobby-states-liability-shield-pesticides/,Just Like Pharma? Bayer Lobbies for Liability Shield After Juries Side With People Harmed by Pesticides,"MARCH 19, 2024"
https://childrenshealthdefense.org/defender/fcc-labeling-scheme-smart-devices-privacy-surveillance/,"New FCC Labeling Scheme Won’t Keep ‘Smart’ Devices From Spying on You, Critics Say","MARCH 19, 2024"
https://childrenshealthdefense.org/defender/endocrine-disruptors-plastic-food-packaging-wreaking-havoc-health/,Endocrine Disruptors Galore: How Plastic Food Packaging May Be Wreaking Havoc on Your Health,"MARCH 19, 2024"
https://childrenshealthdefense.org/defender/calley-means-irs-prioritize-pharma-drugs-over-childrens-health-rfk-jr-podcast/,"IRS Cracks Down on Deductions for Healthy Food, Exercise as Childhood Chronic Disease Epidemic Explodes","MARCH 19, 2024"
https://childrenshealthdefense.org/defender/harms-gmo-corn-glyphosate-mexico-cg/,"‘Clear Scientific Evidence’ of Harms from GMO Corn, Glyphosate, Mexico Tells U.S.","MARCH 19, 2024"
https://childrenshealthdefense.org/defender/supreme-court-government-social-media-censorship-case/,Did Government ‘Coerce’ Tech Giants? Supreme Court Weighs Arguments in Landmark Censorship Case,"MARCH 18, 2024"
https://childrenshealthdefense.org/defender/speakers-call-vigilance-scotus-hears-arguments-landmark-censorship-case/,‘Truth is Treason in an Empire of Lies’: Speakers Call for Vigilance as SCOTUS Hears Arguments in Landmark Censorship Case,"MARCH 18, 2024"
https://childrenshealthdefense.org/defender/cash-cbdc-us-federal-reserve-mixed-messages/,Will U.S. Trade Cash for CBDCs? Fed Sends Mixed Messages,"MARCH 18, 2024"
https://childrenshealthdefense.org/defender/rsv-vaccine-preterm-birth-risk-pregnant-women/,"GSK and Pfizer RSV Vaccines for Pregnant Women Increased Risk of Preterm Births — GSK Ended Its Trials, but FDA Approved Pfizer Shots","MARCH 15, 2024"
https://childrenshealthdefense.org/defender/wsd-kids-lead-poisoning-flint-michigan-air-pollution-pesticides/,"10 Years Later, Kids Exposed to Lead in Flint, Michigan, Still Behind in Math, Reading + More","MARCH 15, 2024"
https://childrenshealthdefense.org/defender/genetically-modified-purple-tomatoes-non-gmo-heirloom-seed-company-battle/,GMO or Non-GMO? Companies Battle It Out Over Purple Tomato,"MARCH 15, 2024"
https://childrenshealthdefense.org/defender/ultra-processed-food-heart-attack-stroke/,"Eating Ultra-Processed Foods May Boost Risk of Heart Attack, Stroke by Up to 21%","MARCH 15, 2024"
https://childrenshealthdefense.org/defender/doj-motion-to-dismiss-pfizer-fraud-whistleblower-lawsuit/,DOJ Asks Court to Toss Whistleblower Lawsuit Alleging Pfizer Defrauded U.S. Government,"MARCH 14, 2024"
https://childrenshealthdefense.org/defender/hpv-vaccine-gardasil-autoimmune-disorders/,‘Stunning Admission’: Widely Used HPV Vaccine Linked to 4 Autoimmune Disorders,"MARCH 14, 2024"
https://childrenshealthdefense.org/defender/chd-lawsuit-5g-infrastructure-los-angeles/,‘Historic Day’: Judge Hears Arguments in CHD Lawsuit Challenging Fast-tracking of 5G Infrastructure in Los Angeles,"MARCH 14, 2024"
https://childrenshealthdefense.org/defender/mike-benz-government-media-big-tech-censorship-russell-brand/,"‘The Blob’: Government, Media and Big Tech Censorship Alliance Suppressing Dissent on Wide Range of Issues","MARCH 14, 2024"
https://childrenshealthdefense.org/defender/maine-organic-farmers-65-million-clean-up-pfas-forever-chemical-contamination/,Maine’s Organic Farmers Get $65 Million to Clean Up PFAS as ‘Forever Chemical’ Contamination Devastates Farmers Nationwide,"MARCH 14, 2024"
https://childrenshealthdefense.org/defender/merck-single-dose-hpv-vaccine-lawsuits/,"Unfazed by 140+ Lawsuits, Merck to Test Single-Dose HPV Vaccine","MARCH 13, 2024"
https://childrenshealthdefense.org/defender/chlorpyrifos-damages-kids-brains-epa-allowing-food-crops-rtk/,"EPA Admits Chlorpyrifos Damages Kids’ Brains, But Efforts to Ban the Insecticide Fall Short","MARCH 13, 2024"
https://childrenshealthdefense.org/defender/new-jersey-residents-opposing-5g-towers-intervene-verizon-lawsuit/,New Jersey Residents Opposing 5G Towers Win Right to Intervene in Verizon Lawsuit,"MARCH 13, 2024"
